month_paid,payment_authority,payment_library,bill_reason,payment_type,number_of_payments,system_paid,real_amount_paid
2018-01,Somerset,Ilminster Library,OVERDUE,FORGIVEN,10,10,0
2018-01,Somerset,Ilminster Library,OVERDUEX,CASH,0,0,0
2018-01,Somerset,Langport Library,CHARGE,CANCEL,0,10,0
2018-01,Somerset,Langport Library,CHARGE,CASH,100,170,170
2018-01,Somerset,Langport Library,CHARGE,FORGIVEN,0,0,0
2018-01,Somerset,Langport Library,GROUP,CASH,10,40,40
2018-01,Somerset,Langport Library,HOLD,CANCEL,0,0,0
2018-01,Somerset,Langport Library,HOLD,CASH,120,130,130
2018-01,Somerset,Langport Library,LOST,CANCEL,20,110,0
2018-01,Somerset,Langport Library,LOST,CASH,0,0,0
2018-01,Somerset,Langport Library,LOST,FORGIVEN,0,0,0
2018-01,Somerset,Langport Library,OVERDUE,CANCEL,10,10,0
2018-01,Somerset,Langport Library,OVERDUE,CASH,230,180,180
2018-01,Somerset,Langport Library,OVERDUE,FORGIVEN,30,20,0
2018-01,Somerset,Langport Library,PROCESSFEE,CASH,0,0,0
2018-01,Somerset,Martock Library,CHARGE,CANCEL,0,0,0
2018-01,Somerset,Martock Library,CHARGE,CASH,50,90,90
2018-01,Somerset,Martock Library,CHARGE,FORGIVEN,0,0,0
2018-01,Somerset,Martock Library,DAMAGE,CASH,0,0,0
2018-01,Somerset,Martock Library,GROUP,CASH,10,30,30
2018-01,Somerset,Martock Library,HOLD,CASH,80,80,80
2018-01,Somerset,Martock Library,HOLD,FORGIVEN,0,0,0
2018-01,Somerset,Martock Library,LOST,CANCEL,0,20,0
2018-01,Somerset,Martock Library,LOST,CASH,0,30,30
2018-01,Somerset,Martock Library,LOSTCARD,CASH,0,0,0
2018-01,Somerset,Martock Library,OVERDUE,CANCEL,0,10,0
2018-01,Somerset,Martock Library,OVERDUE,CASH,150,80,80
2018-01,Somerset,Martock Library,OVERDUE,DEBITCARD,10,10,10
2018-01,Somerset,Martock Library,OVERDUE,FORGIVEN,20,20,0
2018-01,Somerset,Martock Library,OVERDUEX,CASH,0,0,0
2018-01,Somerset,Milborne Port Library,CHARGE,CANCEL,0,0,0
2018-01,Somerset,Milborne Port Library,CHARGE,CASH,10,10,10
2018-01,Somerset,Milborne Port Library,GROUP,CASH,0,10,10
2018-01,Somerset,Milborne Port Library,HOLD,CANCEL,0,0,0
2018-01,Somerset,Milborne Port Library,HOLD,CASH,10,20,20
2018-01,Somerset,Milborne Port Library,LOST,CANCEL,20,60,0
2018-01,Somerset,Milborne Port Library,LOST,FORGIVEN,0,0,0
2018-01,Somerset,Milborne Port Library,LOSTCARD,CASH,0,0,0
2018-01,Somerset,Milborne Port Library,OVERDUE,CANCEL,10,0,0
2018-01,Somerset,Milborne Port Library,OVERDUE,CASH,20,10,10
2018-01,Somerset,Milborne Port Library,OVERDUE,FORGIVEN,10,0,0
2018-01,Somerset,Minehead Library,CHARGE,CANCEL,0,0,0
2018-01,Somerset,Minehead Library,CHARGE,CASH,100,200,200
2018-01,Somerset,Minehead Library,CHARGE,DEBITCARD,0,0,0
2018-01,Somerset,Minehead Library,CHARGE,FORGIVEN,0,10,0
2018-01,Somerset,Minehead Library,CHARGEX,CASH,0,0,0
2018-01,Somerset,Minehead Library,GROUP,CASH,10,40,40
2018-01,Somerset,Minehead Library,GROUP,FORGIVEN,0,10,0
2018-01,Somerset,Minehead Library,HOLD,CASH,180,180,180
2018-01,Somerset,Minehead Library,HOLD,FORGIVEN,0,0,0
2018-01,Somerset,Minehead Library,LOST,CANCEL,20,90,0
2018-01,Somerset,Minehead Library,LOST,CASH,0,20,20
2018-01,Somerset,Minehead Library,LOST,CREDITCARD,0,20,20
2018-01,Somerset,Minehead Library,LOSTCARD,DEBITCARD,0,0,0
2018-01,Somerset,Minehead Library,OVERDUE,CANCEL,10,0,0
2018-01,Somerset,Minehead Library,OVERDUE,CASH,200,150,150
2018-01,Somerset,Minehead Library,OVERDUE,CREDITCARD,10,30,30
2018-01,Somerset,Minehead Library,OVERDUE,DEBITCARD,40,20,20
2018-01,Somerset,Minehead Library,OVERDUE,FORGIVEN,10,10,0
2018-01,Somerset,Minehead Library,OVERDUEX,CASH,0,0,0
2018-01,Somerset,Minehead Library,OVERDUEX,DEBITCARD,0,0,0
2018-01,Somerset,Minehead Library,SALEVAT,CASH,0,0,0
2018-01,Somerset,Nether Stowey Library,CHARGE,CASH,10,10,10
2018-01,Somerset,Nether Stowey Library,GROUP,CASH,0,10,10
2018-01,Somerset,Nether Stowey Library,HOLD,CASH,40,40,40
2018-01,Somerset,Nether Stowey Library,LOST,CANCEL,10,40,0
2018-01,Somerset,Nether Stowey Library,OVERDUE,CANCEL,10,40,0
2018-01,Somerset,Nether Stowey Library,OVERDUE,CASH,50,20,20
2018-01,Somerset,Nether Stowey Library,OVERDUEX,CASH,0,0,0
2018-01,Somerset,North Petherton Library,CHARGE,CASH,0,10,10
2018-01,Somerset,North Petherton Library,GROUP,CASH,0,10,10
2018-01,Somerset,North Petherton Library,HOLD,CASH,30,30,30
2018-01,Somerset,North Petherton Library,LOST,CANCEL,10,70,0
2018-01,Somerset,North Petherton Library,OVERDUE,CANCEL,0,0,0
2018-01,Somerset,North Petherton Library,OVERDUE,CASH,60,30,30
2018-01,Somerset,North Petherton Library,OVERDUE,FORGIVEN,0,20,0
2018-01,Somerset,Performing Arts Library Yeovil,LOST,CANCEL,0,40,0
2018-01,Somerset,Performing Arts Library Yeovil,LOSTCARD,CASH,0,0,0
2018-01,Somerset,Performing Arts Library Yeovil,OVERDUE,CASH,30,20,20
2018-01,Somerset,Porlock Library,CHARGE,CASH,10,20,20
2018-01,Somerset,Porlock Library,CREDIT,CASH,0,0,0
2018-01,Somerset,Porlock Library,GROUP,CASH,0,20,20
2018-01,Somerset,Porlock Library,HOLD,CASH,20,20,20
2018-01,Somerset,Porlock Library,LOST,CANCEL,10,30,0
2018-01,Somerset,Porlock Library,LOSTCARD,CASH,0,0,0
2018-01,Somerset,Porlock Library,OVERDUE,CASH,40,40,40
2018-01,Somerset,Porlock Library,OVERDUE,FORGIVEN,0,0,0
2018-01,Somerset,Priorswood Library,CHARGE,CANCEL,10,10,0
2018-01,Somerset,Priorswood Library,CHARGE,CASH,10,20,20
2018-01,Somerset,Priorswood Library,CHARGE,FORGIVEN,0,0,0
2018-01,Somerset,Priorswood Library,CREDIT,CASH,0,0,0
2018-01,Somerset,Priorswood Library,GROUP,CANCEL,0,10,0
2018-01,Somerset,Priorswood Library,GROUP,CASH,0,20,20
2018-01,Somerset,Priorswood Library,HOLD,CANCEL,0,0,0
2018-01,Somerset,Priorswood Library,HOLD,CASH,40,30,30
2018-01,Somerset,Priorswood Library,HOLD,CREDITCARD,0,0,0
2018-01,Somerset,Priorswood Library,LOST,CANCEL,20,60,0
2018-01,Somerset,Priorswood Library,LOST,CASH,0,10,10
2018-01,Somerset,Priorswood Library,LOSTCARD,CANCEL,0,0,0
2018-01,Somerset,Priorswood Library,OVERDUE,CANCEL,0,0,0
2018-01,Somerset,Priorswood Library,OVERDUE,CASH,80,60,60
2018-01,Somerset,Priorswood Library,OVERDUE,CREDITCARD,10,0,0
2018-01,Somerset,Priorswood Library,OVERDUE,DEBITCARD,10,10,10
2018-01,Somerset,Priorswood Library,OVERDUE,FORGIVEN,30,20,0
2018-01,Somerset,Priorswood Library,OVERDUEX,CANCEL,0,0,0
2018-01,Somerset,Shepton Mallet Library,CHARGE,CANCEL,0,0,0
2018-01,Somerset,Shepton Mallet Library,CHARGE,CASH,70,140,140
2018-01,Somerset,Shepton Mallet Library,CHARGE,FORGIVEN,0,0,0
2018-01,Somerset,Shepton Mallet Library,GROUP,CASH,10,30,30
2018-01,Somerset,Shepton Mallet Library,GROUP,DEBITCARD,0,10,10
2018-01,Somerset,Shepton Mallet Library,HOLD,CANCEL,0,0,0
2018-01,Somerset,Shepton Mallet Library,HOLD,CASH,100,100,100
2018-01,Somerset,Shepton Mallet Library,HOLD,FORGIVEN,0,0,0
2018-01,Somerset,Shepton Mallet Library,LOST,CANCEL,20,210,0
2018-01,Somerset,Shepton Mallet Library,LOST,CASH,0,10,10
2018-01,Somerset,Shepton Mallet Library,LOST,DEBITCARD,0,10,10
2018-01,Somerset,Shepton Mallet Library,LOSTCARD,CASH,0,0,0
2018-01,Somerset,Shepton Mallet Library,OVERDUE,CANCEL,10,10,0
2018-01,Somerset,Shepton Mallet Library,OVERDUE,CASH,220,150,150
2018-01,Somerset,Shepton Mallet Library,OVERDUE,CREDITCARD,10,10,10
2018-01,Somerset,Shepton Mallet Library,OVERDUE,DEBITCARD,50,20,20
2018-01,Somerset,Shepton Mallet Library,OVERDUE,FORGIVEN,20,40,0
2018-01,Somerset,Somerton Library,CHARGE,CANCEL,10,10,0
2018-01,Somerset,Somerton Library,CHARGE,CASH,50,100,100
2018-01,Somerset,Somerton Library,CHARGE,FORGIVEN,0,10,0
2018-01,Somerset,Somerton Library,GROUP,CASH,10,50,50
2018-01,Somerset,Somerton Library,HOLD,CANCEL,10,10,0
2018-01,Somerset,Somerton Library,HOLD,CASH,90,90,90
2018-01,Somerset,Somerton Library,HOLD,FORGIVEN,0,0,0
2018-01,Somerset,Somerton Library,HOLDX,CANCEL,0,0,0
2018-01,Somerset,Somerton Library,LOST,CANCEL,30,110,0
2018-01,Somerset,Somerton Library,OVERDUE,CANCEL,60,60,0
2018-01,Somerset,Somerton Library,OVERDUE,CASH,220,180,180
2018-01,Somerset,Somerton Library,OVERDUE,FORGIVEN,20,40,0
2018-01,Somerset,Somerton Library,OVERDUEX,CANCEL,0,0,0
2018-01,Somerset,South Petherton Library,CHARGE,CASH,10,10,10
2018-01,Somerset,South Petherton Library,CHARGE,FORGIVEN,0,0,0
2018-01,Somerset,South Petherton Library,HOLD,CASH,60,60,60
2018-01,Somerset,South Petherton Library,LOST,CASH,0,0,0
2018-01,Somerset,South Petherton Library,LOSTCARD,CASH,0,0,0
2018-01,Somerset,South Petherton Library,OVERDUE,CASH,30,20,20
2018-01,Somerset,South Petherton Library,OVERDUE,FORGIVEN,0,0,0
2018-01,Somerset,Street Library,CHARGE,CANCEL,10,10,0
2018-01,Somerset,Street Library,CHARGE,CASH,70,140,140
2018-01,Somerset,Street Library,CHARGE,DEBITCARD,0,0,0
2018-01,Somerset,Street Library,CHARGE,FORGIVEN,0,0,0
2018-01,Somerset,Street Library,DAMAGE,CASH,0,0,0
2018-01,Somerset,Street Library,GROUP,CANCEL,0,10,0
2018-01,Somerset,Street Library,GROUP,CASH,10,30,30
2018-01,Somerset,Street Library,GROUP,DEBITCARD,0,20,20
2018-01,Somerset,Street Library,HOLD,CANCEL,0,0,0
2018-01,Somerset,Street Library,HOLD,CASH,120,110,110
2018-01,Somerset,Street Library,HOLD,DEBITCARD,20,20,20
2018-01,Somerset,Street Library,HOLDX,CASH,0,0,0
2018-01,Somerset,Street Library,LOST,CANCEL,30,110,0
2018-01,Somerset,Street Library,LOST,CASH,10,40,40
2018-01,Somerset,Street Library,LOST,DEBITCARD,0,10,10
2018-01,Somerset,Street Library,LOSTCARD,CASH,10,20,20
2018-01,Somerset,Street Library,OVERDUE,CANCEL,0,0,0
2018-01,Somerset,Street Library,OVERDUE,CASH,290,140,140
2018-01,Somerset,Street Library,OVERDUE,DEBITCARD,20,50,50
2018-01,Somerset,Street Library,OVERDUE,FORGIVEN,10,20,0
2018-01,Somerset,Street Library,SALENOVAT,CASH,0,0,0
2018-01,Somerset,Street Library,SALEVAT,CASH,0,0,0
2018-01,Somerset,Sunningdale Library,HOLD,CASH,0,0,0
2018-01,Somerset,Sunningdale Library,HOLD,FORGIVEN,0,0,0
2018-01,Somerset,Sunningdale Library,LOST,CANCEL,0,10,0
2018-01,Somerset,Sunningdale Library,OVERDUE,CANCEL,0,0,0
2018-01,Somerset,Sunningdale Library,OVERDUE,CASH,10,0,0
2018-01,Somerset,Sunningdale Library,OVERDUE,FORGIVEN,10,30,0
2018-01,Somerset,Sunningdale Library,OVERDUEX,FORGIVEN,0,0,0
2018-01,Somerset,Taunton Library,CHARGE,CANCEL,30,60,0
2018-01,Somerset,Taunton Library,CHARGE,CASH,640,1220,1220
2018-01,Somerset,Taunton Library,CHARGE,CREDITACCT,0,0,0
2018-01,Somerset,Taunton Library,CHARGE,CREDITCARD,10,20,20
2018-01,Somerset,Taunton Library,CHARGE,DEBITCARD,90,170,170
2018-01,Somerset,Taunton Library,CHARGE,FORGIVEN,10,10,0
2018-01,Somerset,Taunton Library,CHARGEX,CANCEL,0,0,0
2018-01,Somerset,Taunton Library,CHARGEX,CASH,0,0,0
2018-01,Somerset,Taunton Library,CHARGEX,DEBITCARD,0,0,0
2018-01,Somerset,Taunton Library,CHARGEX,FORGIVEN,10,10,0
2018-01,Somerset,Taunton Library,CREDIT,CASH,10,0,0
2018-01,Somerset,Taunton Library,CREDIT,DEBITCARD,0,0,0
2018-01,Somerset,Taunton Library,DAMAGE,CASH,0,10,10
2018-01,Somerset,Taunton Library,GROUP,CANCEL,0,10,0
2018-01,Somerset,Taunton Library,GROUP,CASH,20,100,100
2018-01,Somerset,Taunton Library,HOLD,CANCEL,0,0,0
2018-01,Somerset,Taunton Library,HOLD,CASH,450,450,450
2018-01,Somerset,Taunton Library,HOLD,CREDITACCT,0,0,0
2018-01,Somerset,Taunton Library,HOLD,CREDITCARD,20,20,20
2018-01,Somerset,Taunton Library,HOLD,DEBITCARD,30,20,20
2018-01,Somerset,Taunton Library,HOLD,FORGIVEN,0,0,0
2018-01,Somerset,Taunton Library,HOLDX,CANCEL,0,0,0
2018-01,Somerset,Taunton Library,HOLDX,CASH,0,0,0
2018-01,Somerset,Taunton Library,HOLDX,DEBITCARD,0,0,0
2018-01,Somerset,Taunton Library,ILL,CASH,0,0,0
2018-01,Somerset,Taunton Library,LOST,CANCEL,140,770,0
2018-01,Somerset,Taunton Library,LOST,CASH,10,40,40
2018-01,Somerset,Taunton Library,LOST,CHEQUE,0,10,10
2018-01,Somerset,Taunton Library,LOST,DEBITCARD,10,40,40
2018-01,Somerset,Taunton Library,LOST,FORGIVEN,0,20,0
2018-01,Somerset,Taunton Library,LOSTCARD,CASH,20,30,30
2018-01,Somerset,Taunton Library,LOSTCARD,DEBITCARD,0,0,0
2018-01,Somerset,Taunton Library,LOSTX,DEBITCARD,0,10,10
2018-01,Somerset,Taunton Library,OVERDUE,CANCEL,70,40,0
2018-01,Somerset,Taunton Library,OVERDUE,CASH,990,850,850
2018-01,Somerset,Taunton Library,OVERDUE,CREDITACCT,10,0,0
2018-01,Somerset,Taunton Library,OVERDUE,CREDITCARD,10,10,10
2018-01,Somerset,Taunton Library,OVERDUE,DEBITCARD,320,410,410
2018-01,Somerset,Taunton Library,OVERDUE,FORGIVEN,60,80,0
2018-01,Somerset,Taunton Library,OVERDUEX,CANCEL,10,10,0
2018-01,Somerset,Taunton Library,OVERDUEX,DEBITCARD,10,10,10
2018-01,Somerset,Taunton Library,OVERDUEX,FORGIVEN,0,0,0
2018-01,Somerset,Taunton Library,SALENOVAT,CANCEL,0,0,0
2018-01,Somerset,Taunton Library,SALENOVAT,CASH,0,0,0
2018-01,Somerset,Taunton Library,SALENOVAT,DEBITCARD,0,10,10
2018-01,Somerset,Taunton Library,SALEVAT,CASH,0,0,0
2018-01,Somerset,Taunton Mobile,CHARGE,FORGIVEN,0,10,0
2018-01,Somerset,Taunton Mobile,LOST,CANCEL,30,170,0
2018-01,Somerset,Taunton Mobile,OVERDUE,FORGIVEN,10,50,0
2018-01,Somerset,Watchet Library,CHARGE,CASH,10,20,20
2018-01,Somerset,Watchet Library,CHARGE,FORGIVEN,0,0,0
2018-01,Somerset,Watchet Library,HOLD,CASH,30,30,30
2018-01,Somerset,Watchet Library,LOST,CANCEL,0,10,0
2018-01,Somerset,Watchet Library,OVERDUE,CASH,30,40,40
2018-01,Somerset,Watchet Library,OVERDUE,FORGIVEN,0,0,0
2018-01,Somerset,Wellington Library,CHARGE,CANCEL,0,10,0
2018-01,Somerset,Wellington Library,CHARGE,CASH,130,260,260
2018-01,Somerset,Wellington Library,CHARGE,CREDITACCT,0,0,0
2018-01,Somerset,Wellington Library,CHARGE,DEBITCARD,20,30,30
2018-01,Somerset,Wellington Library,CHARGE,FORGIVEN,10,10,0
2018-01,Somerset,Wellington Library,CHARGEX,CASH,0,0,0
2018-01,Somerset,Wellington Library,CHARGEX,FORGIVEN,0,10,0
2018-01,Somerset,Wellington Library,CREDIT,CASH,0,0,0
2018-01,Somerset,Wellington Library,GROUP,CASH,0,10,10
2018-01,Somerset,Wellington Library,HOLD,CANCEL,10,10,0
2018-01,Somerset,Wellington Library,HOLD,CASH,170,200,200
2018-01,Somerset,Wellington Library,HOLD,DEBITCARD,20,20,20
2018-01,Somerset,Wellington Library,HOLD,FORGIVEN,0,10,0
2018-01,Somerset,Wellington Library,LOST,CANCEL,50,230,0
2018-01,Somerset,Wellington Library,LOST,CASH,10,20,20
2018-01,Somerset,Wellington Library,LOST,DEBITCARD,0,0,0
2018-01,Somerset,Wellington Library,LOSTCARD,CASH,0,0,0
2018-01,Somerset,Wellington Library,OVERDUE,CANCEL,20,40,0
2018-01,Somerset,Wellington Library,OVERDUE,CASH,290,270,270
2018-01,Somerset,Wellington Library,OVERDUE,DEBITCARD,90,90,90
2018-01,Somerset,Wellington Library,OVERDUE,FORGIVEN,60,80,0
2018-01,Somerset,Wellington Library,OVERDUEX,DEBITCARD,10,20,20
2018-01,Somerset,Wellington Library,OVERDUEX,FORGIVEN,0,0,0
2018-01,Somerset,Wells Library,CHARGE,CANCEL,0,10,0
2018-01,Somerset,Wells Library,CHARGE,CASH,240,500,500
2018-01,Somerset,Wells Library,CHARGE,DEBITCARD,30,50,50
2018-01,Somerset,Wells Library,CHARGE,FORGIVEN,0,10,0
2018-01,Somerset,Wells Library,CHARGEX,CASH,0,0,0
2018-01,Somerset,Wells Library,CHARGEX,DEBITCARD,0,0,0
2018-01,Somerset,Wells Library,CREDIT,CASH,0,0,0
2018-01,Somerset,Wells Library,GROUP,CASH,10,50,50
2018-01,Somerset,Wells Library,HOLD,CASH,170,180,180
2018-01,Somerset,Wells Library,HOLD,CREDITCARD,10,10,10
2018-01,Somerset,Wells Library,HOLD,DEBITCARD,10,10,10
2018-01,Somerset,Wells Library,HOLD,FORGIVEN,0,0,0
2018-01,Somerset,Wells Library,LOST,CANCEL,40,170,0
2018-01,Somerset,Wells Library,LOST,CASH,0,20,20
2018-01,Somerset,Wells Library,LOST,DEBITCARD,10,40,40
2018-01,Somerset,Wells Library,LOSTCARD,CASH,10,20,20
2018-01,Somerset,Wells Library,OVERDUE,CANCEL,20,20,0
2018-01,Somerset,Wells Library,OVERDUE,CASH,380,300,300
2018-01,Somerset,Wells Library,OVERDUE,CREDITCARD,20,30,30
2018-01,Somerset,Wells Library,OVERDUE,DEBITCARD,110,100,100
2018-01,Somerset,Wells Library,OVERDUE,FORGIVEN,20,40,0
2018-01,Somerset,Wells Library,OVERDUEX,CASH,0,0,0
2018-01,Somerset,Wells Library,PROCESSFEE,CASH,0,0,0
2018-01,Somerset,Williton Library,CHARGE,CASH,40,70,70
2018-01,Somerset,Williton Library,CHARGE,FORGIVEN,0,0,0
2018-01,Somerset,Williton Library,GROUP,CASH,10,30,30
2018-01,Somerset,Williton Library,HOLD,CASH,50,50,50
2018-01,Somerset,Williton Library,HOLDX,CASH,0,0,0
2018-01,Somerset,Williton Library,LOST,CANCEL,0,30,0
2018-01,Somerset,Williton Library,LOST,CASH,0,0,0
2018-01,Somerset,Williton Library,LOSTCARD,CASH,0,0,0
2018-01,Somerset,Williton Library,OVERDUE,CANCEL,0,0,0
2018-01,Somerset,Williton Library,OVERDUE,CASH,100,70,70
2018-01,Somerset,Williton Library,OVERDUE,FORGIVEN,0,0,0
2018-01,Somerset,Wincanton Library,CHARGE,CASH,40,80,80
2018-01,Somerset,Wincanton Library,CHARGE,FORGIVEN,0,10,0
2018-01,Somerset,Wincanton Library,CHARGE,VOUCH,0,0,0
2018-01,Somerset,Wincanton Library,GROUP,CASH,10,60,60
2018-01,Somerset,Wincanton Library,HOLD,CANCEL,0,0,0
2018-01,Somerset,Wincanton Library,HOLD,CASH,110,120,120
2018-01,Somerset,Wincanton Library,HOLD,DEBITCARD,0,0,0
2018-01,Somerset,Wincanton Library,HOLD,FORGIVEN,0,0,0
2018-01,Somerset,Wincanton Library,LOST,CANCEL,20,120,0
2018-01,Somerset,Wincanton Library,LOST,DEBITCARD,0,10,10
2018-01,Somerset,Wincanton Library,LOSTCARD,CASH,0,0,0
2018-01,Somerset,Wincanton Library,OVERDUE,CANCEL,0,10,0
2018-01,Somerset,Wincanton Library,OVERDUE,CASH,200,80,80
2018-01,Somerset,Wincanton Library,OVERDUE,DEBITCARD,10,0,0
2018-01,Somerset,Wincanton Library,OVERDUE,FORGIVEN,10,10,0
2018-01,Somerset,Wincanton Library,OVERDUEX,CASH,0,0,0
2018-01,Somerset,Wiveliscombe Library,CHARGE,CASH,0,10,10
2018-01,Somerset,Wiveliscombe Library,CHARGE,FORGIVEN,0,0,0
2018-01,Somerset,Wiveliscombe Library,GROUP,CANCEL,0,10,0
2018-01,Somerset,Wiveliscombe Library,GROUP,CASH,10,30,30
2018-01,Somerset,Wiveliscombe Library,HOLD,CANCEL,0,10,0
2018-01,Somerset,Wiveliscombe Library,HOLD,CASH,40,40,40
2018-01,Somerset,Wiveliscombe Library,HOLD,FORGIVEN,0,0,0
2018-01,Somerset,Wiveliscombe Library,HOLDX,CASH,0,0,0
2018-01,Somerset,Wiveliscombe Library,LOST,CANCEL,0,20,0
2018-01,Somerset,Wiveliscombe Library,OVERDUE,CANCEL,10,10,0
2018-01,Somerset,Wiveliscombe Library,OVERDUE,CASH,90,50,50
2018-01,Somerset,Wiveliscombe Library,OVERDUE,FORGIVEN,30,10,0
2018-01,Somerset,Wiveliscombe Library,SALENOVAT,CASH,0,10,10
2018-01,Somerset,Yeovil Library,BFR,CASH,0,10,10
2018-01,Somerset,Yeovil Library,CHARGE,CANCEL,20,40,0
2018-01,Somerset,Yeovil Library,CHARGE,CASH,260,550,550
2018-01,Somerset,Yeovil Library,CHARGE,DEBITCARD,10,20,20
2018-01,Somerset,Yeovil Library,CHARGE,FORGIVEN,10,10,0
2018-01,Somerset,Yeovil Library,CHARGEX,FORGIVEN,0,0,0
2018-01,Somerset,Yeovil Library,CREDIT,CASH,0,0,0
2018-01,Somerset,Yeovil Library,CREDIT,FORGIVEN,0,0,0
2018-01,Somerset,Yeovil Library,DAMAGE,CANCEL,0,20,0
2018-01,Somerset,Yeovil Library,DAMAGE,CASH,0,10,10
2018-01,Somerset,Yeovil Library,DAMAGE,DEBITCARD,0,10,10
2018-01,Somerset,Yeovil Library,DAMAGE,FORGIVEN,0,10,0
2018-01,Somerset,Yeovil Library,GROUP,CASH,10,30,30
2018-01,Somerset,Yeovil Library,HOLD,CANCEL,10,10,0
2018-01,Somerset,Yeovil Library,HOLD,CASH,230,230,230
2018-01,Somerset,Yeovil Library,HOLD,DEBITCARD,10,10,10
2018-01,Somerset,Yeovil Library,HOLD,FORGIVEN,10,10,0
2018-01,Somerset,Yeovil Library,HOLDX,CASH,0,0,0
2018-01,Somerset,Yeovil Library,LOST,CANCEL,70,420,0
2018-01,Somerset,Yeovil Library,LOST,CASH,10,80,80
2018-01,Somerset,Yeovil Library,LOST,DEBITCARD,0,10,10
2018-01,Somerset,Yeovil Library,LOSTCARD,CANCEL,0,0,0
2018-01,Somerset,Yeovil Library,LOSTCARD,CASH,10,20,20
2018-01,Somerset,Yeovil Library,LOSTCARD,DEBITCARD,0,0,0
2018-01,Somerset,Yeovil Library,OVERDUE,CANCEL,70,130,0
2018-01,Somerset,Yeovil Library,OVERDUE,CASH,590,560,560
2018-01,Somerset,Yeovil Library,OVERDUE,CREDITCARD,0,20,20
2018-01,Somerset,Yeovil Library,OVERDUE,DEBITCARD,70,60,60
2018-01,Somerset,Yeovil Library,OVERDUE,FORGIVEN,70,100,0
2018-01,Somerset,Yeovil Library,OVERDUEX,CANCEL,0,10,0
2018-01,Somerset,Yeovil Library,OVERDUEX,FORGIVEN,60,30,0
2018-01,Somerset,Yeovil Library,PROCESSFEE,CASH,10,0,0
2018-01,South Gloucestershire,Bradley Stoke Library,CHARGE,CANCEL,10,20,0
2018-01,South Gloucestershire,Bradley Stoke Library,CHARGE,CASH,220,280,280
2018-01,South Gloucestershire,Bradley Stoke Library,CHARGE,FORGIVEN,10,10,0
2018-01,South Gloucestershire,Bradley Stoke Library,CHARGEX,FORGIVEN,0,0,0
2018-01,South Gloucestershire,Bradley Stoke Library,CREDIT,CANCEL,0,0,0
2018-01,South Gloucestershire,Bradley Stoke Library,CREDIT,CASH,0,0,0
2018-01,South Gloucestershire,Bradley Stoke Library,DAMAGE,CASH,0,0,0
2018-01,South Gloucestershire,Bradley Stoke Library,GROUP,CANCEL,0,0,0
2018-01,South Gloucestershire,Bradley Stoke Library,GROUP,CASH,10,30,30
2018-01,South Gloucestershire,Bradley Stoke Library,GROUP,FORGIVEN,0,0,0
2018-01,South Gloucestershire,Bradley Stoke Library,HOLD,CANCEL,0,0,0
2018-01,South Gloucestershire,Bradley Stoke Library,HOLD,CASH,120,90,90
2018-01,South Gloucestershire,Bradley Stoke Library,HOLDX,FORGIVEN,10,10,0
2018-01,South Gloucestershire,Bradley Stoke Library,ILL,CASH,0,30,30
2018-01,South Gloucestershire,Bradley Stoke Library,LOST,CANCEL,160,720,0
2018-01,South Gloucestershire,Bradley Stoke Library,LOST,CASH,10,20,20
2018-01,South Gloucestershire,Bradley Stoke Library,LOST,FORGIVEN,0,20,0
2018-01,South Gloucestershire,Bradley Stoke Library,OVERDUE,CANCEL,30,130,0
2018-01,South Gloucestershire,Bradley Stoke Library,OVERDUE,CASH,260,280,280
2018-01,South Gloucestershire,Bradley Stoke Library,OVERDUE,FORGIVEN,70,180,0
2018-01,South Gloucestershire,Bradley Stoke Library,OVERDUEX,FORGIVEN,10,0,0
2018-01,South Gloucestershire,Bradley Stoke Library,SALENOVAT,CASH,0,0,0
2018-01,South Gloucestershire,Bradley Stoke Library,SALENOVAT,FORGIVEN,0,0,0
2018-01,South Gloucestershire,Cadbury Heath Library,CHARGE,CASH,40,40,40
2018-01,South Gloucestershire,Cadbury Heath Library,CHARGE,FORGIVEN,0,10,0
2018-01,South Gloucestershire,Cadbury Heath Library,GROUP,CASH,0,10,10
2018-01,South Gloucestershire,Cadbury Heath Library,GROUP,FORGIVEN,0,0,0
2018-01,South Gloucestershire,Cadbury Heath Library,HOLD,CASH,30,20,20
2018-01,South Gloucestershire,Cadbury Heath Library,HOLDX,CASH,0,0,0
2018-01,South Gloucestershire,Cadbury Heath Library,LOST,CANCEL,40,250,0
2018-01,South Gloucestershire,Cadbury Heath Library,LOST,CASH,0,10,10
2018-01,South Gloucestershire,Cadbury Heath Library,LOST,FORGIVEN,10,30,0
2018-01,South Gloucestershire,Cadbury Heath Library,OVERDUE,CANCEL,0,0,0
2018-01,South Gloucestershire,Cadbury Heath Library,OVERDUE,CASH,70,60,60
2018-01,South Gloucestershire,Cadbury Heath Library,OVERDUE,FORGIVEN,20,60,0
2018-01,South Gloucestershire,Cadbury Heath Library,SALENOVAT,FORGIVEN,0,0,0
2018-01,South Gloucestershire,Chipping Sodbury Library,CHARGE,CASH,10,10,10
2018-01,South Gloucestershire,Chipping Sodbury Library,HOLD,CASH,30,20,20
2018-01,South Gloucestershire,Chipping Sodbury Library,OVERDUE,CASH,20,10,10
2018-01,South Gloucestershire,Chipping Sodbury Library,OVERDUEX,CASH,0,0,0
2018-01,South Gloucestershire,Downend Library,CHARGE,CANCEL,10,10,0
